PIN,Lat,Long
574224,12.9478893,75.2070644
574225,13.0213087,74.9764024
574226,13.1069826,74.955948
574227,13.0607489,74.9325683
574228,13.0576449,75.4577775
574229,12.821393,75.4461256
574230,12.7962181,75.5975296
574231,12.8586688,75.0202247
574232,12.6566384,75.5043761
574233,12.9188607,75.1895576
574234,12.4380502,75.5975296
574235,12.7271115,75.0669552
574236,13.0763427,75.1019942
574237,13.0017464,75.0727956
574238,12.7065688,75.5975296
574239,12.5475926,75.3528779
574240,12.9268895,75.329557
574241,12.8253598,75.3178952
574242,13.0268972,75.1195107
574243,12.7580835,75.1195107
574244,13.2426783,74.8799518
574247,20.593684,78.96288
574248,12.5961857,75.422819
574252,20.593684,78.96288
574253,12.8304892,75.1136721
574257,20.593684,78.96288
574258,20.593684,78.96288
574259,12.6502312,75.1895576
574260,12.6923076,75.1428632
574263,20.593684,78.96288
574264,20.593684,78.96288
574265,12.9161661,75.1428632
574266,20.593684,78.96288
574267,13.0029003,74.9968543
574273,20.593684,78.96288
574274,20.593684,78.96288
574277,20.593684,78.96288
574278,20.593684,78.96288
574279,12.7362817,75.0319086
574283,20.593684,78.96288
574284,20.593684,78.96288
574285,12.7713361,75.3528779
574311,20.593684,78.96288
574312,20.593684,78.96288
574313,12.6081463,75.2362381
574314,12.5080325,75.4461256
574321,20.593684,78.96288
574322,20.593684,78.96288
574323,12.7974602,75.0260667
574324,12.9648996,75.1136721
574325,12.8292472,75.1895576
574326,12.876722,75.2362381
574327,12.5506842,75.3834811
574328,12.7291666,75.3995089
574504,20.593684,78.96288
574507,20.593684,78.96288
574508,20.593684,78.96288
574509,13.019102,74.8916458
575001,12.8563032,74.8360918
575002,12.8498024,74.8682569
575003,12.8842699,74.8360918
575004,12.8853029,74.8536372
575005,12.8820527,74.8697188
575006,12.9010532,74.8360918
575007,12.8623604,74.8916458
575008,12.9020875,74.8536372
575009,12.866401,74.9164596
575010,12.9283391,74.8243939
575011,12.9589474,74.8214693
575012,20.593684,78.96288
575013,12.9148684,74.8331674
575014,12.9918406,74.8097703
575015,12.9274414,74.8565613
575016,12.8915857,74.8653331
575017,12.8281169,74.8799518
575018,12.7894161,74.9354909
575019,12.9717256,74.8009955
575020,12.8178468,74.847789
575021,20.593684,78.96288
575022,12.7945687,74.8799518
575023,12.7610303,74.8799518
575024,20.593684,78.96288
575025,13.0270159,74.7892951
575026,20.593684,78.96288
575027,20.593684,78.96288
575028,12.9190028,74.903339
575029,12.8867953,74.9267229
575030,13.0051251,74.8448648
576101,13.3239534,74.7395591
576102,13.3636087,74.7454112
576103,13.3423442,74.7190753
576104,13.349271,74.7863698
576105,13.3934819,74.7746684
576106,13.3779355,74.7044425
576107,13.3468657,74.8390162
576108,13.3528523,74.7073692
576109,20.593684,78.96288
576110,20.593684,78.96288
576111,13.175353,74.8799518
576112,13.4375977,75.0377502
576113,13.3205635,74.8682569
576114,13.383857,74.7322438
576115,13.4011175,74.7161489
576116,20.593684,78.96288
576117,13.2654904,74.9793243
576118,20.593684,78.96288
576119,20.593684,78.96288
576120,13.2794925,74.8390162
576121,20.593684,78.96288
576122,13.2804855,74.7629661
576123,20.593684,78.96288
576124,13.3735993,74.9091853
576126,20.593684,78.96288
576127,20.593684,78.96288
576201,13.624492,74.6927354
576209,20.593684,78.96288
576210,13.5223738,74.7688173
576211,13.6123667,74.7688173
576212,13.5578277,74.9793243
576213,13.4324459,74.7688173
576214,13.8677363,74.7102958
576215,13.4185571,74.9091853
576216,13.6594069,74.6663913
576217,13.604621,74.6898085
576218,13.4483191,74.7073692
576219,13.8091545,74.6751731
576220,13.8209759,74.8624092
576221,13.5232736,74.6927354
576222,13.5740765,74.7863698
576223,13.5042145,74.8390162
576224,13.7415729,74.6751731
576225,13.5029713,74.7278544
576226,13.4790399,74.7044425
576227,13.5999916,74.9325683
576228,13.9579524,74.7102958
576229,13.6661165,74.9091853
576230,13.6717088,74.7278544
576231,13.5419592,74.7220017
576232,13.8347123,74.6341875
576233,13.7384139,74.8039205
576234,13.4845934,74.8857989
576235,13.7032736,74.6927354
576244,20.593684,78.96288
576245,20.593684,78.96288
576246,20.593684,78.96288
576247,13.690541,74.6693186
576254,20.593684,78.96288
576255,20.593684,78.96288
576256,20.593684,78.96288
576257,13.5570039,74.6927354
576280,20.593684,78.96288
576281,20.593684,78.96288
576282,13.7366208,74.955948
576283,13.6768321,74.8097703
577001,14.470729,75.9405178
577002,14.4559862,75.931808
577003,14.4333822,75.9811564
577004,14.4490885,75.8650148
577005,14.4382271,75.920194
577006,13.9636855,75.8127199
577007,20.593684,78.96288
577101,13.3568375,75.7720328
577102,13.293178,75.841775
577109,20.593684,78.96288
577110,20.593684,78.96288
577111,13.2058001,75.6906241
577112,13.3380539,75.4461256
577113,13.0629481,75.5509602
577114,13.3101009,75.3528779
577115,13.7416613,75.5975296
577116,13.6410123,76.0043731
577117,13.2988341,75.7923778
577118,13.510439,75.5043761
577119,20.593684,78.96288
577120,13.5058105,75.2362381
577121,13.2255451,75.4461256
577122,13.1607679,75.4927278
577123,13.4148208,75.4111644
577124,13.1843838,75.3178952
577125,13.6170817,75.2128996
577126,13.5021874,75.3645369
577127,13.5620009,75.422819
577128,13.6946001,75.6615384
577129,13.5745225,75.8301537
577130,13.3740531,75.6789905
577131,13.5637348,75.6440842
577132,13.1131778,75.6440842
577133,13.2428657,75.7487779
577134,13.6458017,75.5043761
577135,13.4549952,75.911483
577136,13.377929,75.5509602
577137,13.439082,75.8301537
577138,13.5052003,76.2015572
577139,13.3587876,75.2245693
577140,13.6302234,76.2131474
577141,20.593684,78.96288
577142,13.2569012,75.2128996
577143,20.593684,78.96288
577144,13.7153042,75.7255192
577145,13.792722,75.9869609
577146,13.3010079,75.9811564
577158,20.593684,78.96288
577159,20.593684,78.96288
577160,13.2534184,75.5393155
577166,20.593684,78.96288
577167,20.593684,78.96288
577168,13.3541248,75.9230976
577174,20.593684,78.96288
577175,13.3951392,76.0507949
577177,20.593684,78.96288
577178,20.593684,78.96288
577179,13.2678278,75.3995089
577180,13.6728637,76.1667807
577181,13.2623833,75.3062326
577182,13.5662453,76.2826675
577201,13.9384857,75.5800678
577202,13.8625187,75.5393155
577203,13.8706143,75.5800678
577204,13.9756338,75.5393155
577205,13.9455878,75.5101999
577209,20.593684,78.96288
577210,20.593684,78.96288
577211,13.9565447,75.4111644
577212,20.593684,78.96288
577213,13.9391414,75.8766333
577214,14.1771432,75.3178952
577215,13.9926371,76.01598
577216,14.0265345,75.632447
577217,14.2390189,75.6432525
577218,14.1516544,75.9002608
577219,14.2858122,75.795284
577220,13.7679198,75.4694285
577221,14.0857772,75.8650148
577222,13.8953247,75.6149893
577223,14.158241,75.5626039
577224,14.1681333,75.7255192
577225,14.1404899,75.4577775
577226,13.8208995,75.4111644
577227,13.9734088,75.6906241
577228,13.7128063,75.8766333
577229,13.8981034,75.6615384
577230,14.1915661,75.6324549
577231,14.1737313,75.8185314
577232,13.715756,75.3528779
577233,13.9429078,75.7487779
577241,20.593684,78.96288
577242,20.593684,78.96288
577243,14.1015079,75.7487779
577244,20.593684,78.96288
577245,13.8071157,75.7487779
577301,13.8736178,75.7255192
577302,13.8228522,75.632447
577401,14.1113523,74.9910112
577410,20.593684,78.96288
577411,13.5002051,75.1428632
577412,14.0836878,75.2712393
577413,14.5431393,75.1895576
577414,13.764413,75.2245693
577415,13.6374738,75.3645369
577416,14.0421341,75.5160235
577417,14.0749573,75.1311874
577418,13.9364229,75.0844757
577419,14.5250188,75.0844757
577420,20.593684,78.96288
577421,14.1235167,74.8273184
577422,13.803249,75.3062326
577423,14.0894585,75.3645369
577424,13.5754983,75.0844757
577425,13.7889549,75.0727956
577426,13.9932006,75.2712393
577427,14.273587,75.4111644
577428,14.4038173,75.3178952
577429,14.4071218,75.0143824
577430,14.2048029,75.0377502
577431,14.2166065,75.2245693
577432,13.6424466,75.2595731
577433,14.4523775,75.1895576
577434,14.2560106,75.1311874
577435,14.2056458,74.7863698
577436,13.860433,75.3178952
577444,20.593684,78.96288
577446,20.593684,78.96288
577447,20.593684,78.96288
577448,13.6656342,75.0844757
577449,20.593684,78.96288
577450,20.593684,78.96288
577451,13.8422333,75.6731734
577452,13.8825073,74.9442585
577453,14.0150262,74.8974925
577501,14.2138373,76.4042404
577502,14.2867556,76.3868797
577509,20.593684,78.96288
577510,20.593684,78.96288
577511,13.8839134,76.6990172
577512,14.4951508,76.0623979
577513,14.5945912,76.2015572
577514,14.2742713,75.9811564
577515,13.776713,76.2015572
577516,14.4391285,75.7022567
577517,14.3804775,76.4331698
577518,14.1916506,76.1203982
577519,14.3803444,76.2363248
577520,14.1997797,76.2594981
577521,14.3844302,76.3058328
577522,14.2142019,76.7105632
577523,14.1008235,76.1203982
577524,14.2010963,76.4794435
577525,14.314136,75.8882508
577526,14.003409,76.2015572
577527,13.8512643,76.317414
577528,14.5787075,76.317414
577529,14.5762076,76.6643728
577530,14.3390466,75.737149
577531,14.0300415,76.0739999
577532,14.1608742,76.5719414
577533,13.7470013,76.4794435
577534,14.3025194,76.0739999
577535,14.7158586,76.7105632
577536,14.3884931,76.5719414
577537,14.4042545,76.8490328
577538,14.2460063,76.8720961
577539,13.9526883,76.1088001
577540,14.8798864,76.7798172
577541,14.278667,76.247912
577542,13.6179289,76.3984537
577543,14.4420098,76.7105632
577544,14.2473951,75.911483
577545,14.0403739,76.6528225
577546,14.0373372,76.8028933
577547,13.70753,75.9811564
577548,13.4947822,76.01598
577549,13.8473566,76.0507949
577550,13.768769,76.0623979
577551,14.217715,75.795284
577552,14.1741431,76.01598
577553,14.5034786,76.2015572
577554,13.8646902,76.1551866
577555,14.1048742,76.3868797
577556,14.361424,76.1088001
577557,14.0140244,76.3868797
577558,14.0673239,76.5257007
577564,20.593684,78.96288
577565,20.593684,78.96288
577566,14.4757393,75.8359645
577588,20.593684,78.96288
577589,14.5414842,75.8882508
577595,20.593684,78.96288
577596,20.593684,78.96288
577597,13.6580498,76.3058328
577598,13.8454033,76.6181655
577599,13.9790502,76.5719414
577601,14.4903031,75.795284
580001,15.459347,75.0202247
580002,15.427372,75.0114612
580003,15.430665,74.9764024
580004,15.4448849,75.0173035
580005,15.491162,74.9851678
580006,15.4338778,75.0231457
580007,15.4223685,74.8974925
580008,15.4691482,74.9968543
580009,15.3986044,75.0494329
580010,20.593684,78.96288
580011,15.51361,74.8974925
580019,20.593684,78.96288
580020,15.3391744,75.1399443
580021,15.3547011,75.1165915
580022,20.593684,78.96288
580023,15.3990931,75.2245693
580024,15.2893253,75.1195107
580025,15.3956912,75.0903154
580026,15.35139,75.0260667
580027,15.3567864,75.0902573
580028,15.287168,75.1720488
580029,15.3515125,75.1326469
580030,15.3500651,75.0903154
580031,15.3836161,75.12243
580032,15.4049715,75.1428632
580111,20.593684,78.96288
580112,15.5329329,75.1778853
580113,20.593684,78.96288
580114,15.3041942,75.0026972
580116,20.593684,78.96288
580117,20.593684,78.96288
580118,15.3433785,74.9091853
581101,14.7960702,75.2362381
581102,14.7127133,75.1778853
581103,15.4415127,74.7629661
581104,14.7066225,75.0844757
581105,20.593684,78.96288
581106,14.6397719,75.4577775
581107,15.1346493,75.3645369
581108,14.8442879,75.632447
581109,14.5429629,75.3645369
581110,14.7732552,75.4111644
581111,14.4444647,75.422819
581112,14.8764234,75.422819
581113,15.2653062,75.2712393
581114,20.593684,78.96288
581115,14.6485948,75.5975296
581116,14.418415,75.5509602
581117,15.2380603,75.3761952
581118,14.9553758,75.4111644
581119,14.4333814,75.6091696
581120,14.6278643,75.2712393
581121,15.4143578,74.3000878
581122,20.593684,78.96288
581123,14.5087478,75.7255192
581124,20.593684,78.96288
581125,20.593684,78.96288
581126,15.0404127,75.3178952
581127,20.593684,78.96288
581128,14.8353824,75.4927278
581129,15.3506038,74.5228916
581144,20.593684,78.96288
581145,14.5755264,75.7022567
581146,20.593684,78.96288
581147,20.593684,78.96288
581148,14.7308829,75.2829046
581185,20.593684,78.96288
581186,15.1864079,74.4525627
581187,15.0046463,74.4525627
581192,20.593684,78.96288
581193,15.028076,75.1311874
581194,20.593684,78.96288
581195,15.3309044,75.3995089
581196,15.1934148,75.0494329
581197,14.7611171,75.0494329
581198,20.593684,78.96288
581199,20.593684,78.96288
581201,20.593684,78.96288
581202,14.8885862,75.2595731
581203,14.8793929,75.1195107
581204,15.152129,74.9442585
581205,14.9887214,75.2245693
581206,20.593684,78.96288
581207,15.2134515,75.1778853
581208,14.5547214,75.5509602
581209,15.4404164,75.329557
581210,14.3594936,75.5160235
581211,14.6892897,75.7022567
581212,15.1344581,75.1895576
581213,14.9218093,75.5975296
581236,20.593684,78.96288
581237,20.593684,78.96288
581301,14.8184812,74.1416127
581302,14.8001236,74.1019728
581303,14.8333326,74.1313365
581304,14.8313267,74.1430807
581305,14.8280071,74.156292
581306,14.7966541,74.1533563
581307,14.7871319,74.1386767
581308,14.7766313,74.1504204
581312,20.593684,78.96288
581313,20.593684,78.96288
581314,14.7177235,74.5697617
581315,14.4942944,74.6166192
581316,14.7559059,74.3000878
581317,14.9323264,74.2296713
581318,14.5612624,74.9442585
581319,14.5703146,74.3176876
581320,13.965452,74.5639037
581321,14.7138355,74.347017
581322,14.3224896,74.7571147
581323,14.400643,74.5697617
581324,14.7736713,74.2296713
581325,15.2572207,74.651754
581326,14.5371752,74.3294199
581327,14.3355196,74.4408385
581328,14.8817231,74.2355404
581329,15.27916,74.8039205
581330,14.4635649,74.4115246
581331,14.4552257,74.7102958
581332,14.3859903,74.4349761
581333,14.4974991,74.4115246
581334,14.3228623,74.505312
581335,14.2453147,74.528751
581336,14.7303542,74.7571147
581337,14.8538268,74.5697617
581338,14.3559936,74.4935913
581339,14.8238905,74.3000878
581340,14.5097844,74.8507131
581341,14.308442,74.4584245
581342,14.2180757,74.4584245
581343,14.4270095,74.4144562
581344,14.620716,74.4760088
581345,14.901376,74.1122506
581346,14.7459092,74.9910112
581347,14.824296,74.8039205
581348,14.1820371,74.511172
581349,14.9277237,74.9910112
581350,14.1300816,74.4935913
581351,14.4506728,74.3880699
581352,14.8629649,74.1298684
581353,14.6200312,74.3000878
581354,13.9865286,74.6283316
581355,14.3316168,74.8974925
581356,15.3776135,74.7454112
581357,14.6264548,74.3939339
581358,14.6656675,74.9793243
581359,14.9964962,74.663464
581360,14.8899071,74.1504204
581361,14.2739483,74.5346103
581362,14.429102,74.4877306
581363,15.178391,74.663464
581364,20.593684,78.96288
581365,15.2961807,74.5580454
581382,20.593684,78.96288
581383,20.593684,78.96288
581384,14.2259132,74.663464
581394,20.593684,78.96288
581395,20.593684,78.96288
581396,14.89236,74.3880699
581400,14.8409225,74.3822058
581401,14.6276607,74.8331674
581402,14.7397183,74.8974925
581403,14.643907,74.651754
581409,20.593684,78.96288
581410,20.593684,78.96288
581411,15.027733,74.955948
581412,15.0304096,74.8273184
581419,20.593684,78.96288
581420,20.593684,78.96288
581421,14.0421816,74.6166192
581422,20.593684,78.96288
581423,14.1866546,74.5814773
581439,20.593684,78.96288
581440,14.5301428,74.4760088
581448,20.593684,78.96288
581449,20.593684,78.96288
581450,14.5383812,74.7688173
581451,20.593684,78.96288
581452,20.593684,78.96288
581453,15.4316377,74.3822058
582101,15.4293077,75.6353564
582102,15.5185075,75.6440842
582103,15.3355884,75.6440842
582104,20.593684,78.96288
582109,20.593684,78.96288
582110,20.593684,78.96288
582111,15.5826165,75.7487779
582112,15.0159772,75.6440842
582113,15.256209,75.8301537
582114,15.7230844,75.9695465
582115,15.4361388,75.7836589
582116,15.1438096,75.5043761
582117,15.2807515,75.5043761
582118,15.1191346,75.8301537
582119,15.5764992,75.8301537
582120,15.1955142,75.5975296
582201,15.4573089,75.4111644
582202,15.6953969,75.5509602
582203,15.7794604,75.6091696
582204,15.5123436,75.5509602
582205,15.4071547,75.5160235
582206,15.840322,75.4927278
582207,15.73174,75.4111644
582208,15.5913217,75.3645369
582209,15.7078118,75.737149
582210,15.0617113,75.4694285
582211,15.8056505,75.8301537
583101,15.1243283,76.947022
583102,15.0926513,76.8951551
583103,15.1991737,76.9527836
583104,15.1479216,76.9095647
583105,15.1560021,76.87642
583110,20.593684,78.96288
583111,15.1033632,77.0794705
583112,14.984741,76.6181655
583113,15.4026489,76.7105632
583114,15.6977839,77.0334179
583115,15.1303158,76.7567368
583116,15.3191919,76.8490328
583117,15.2625864,77.0564464
583118,15.0372523,76.6354952
583119,15.1164973,76.5257007
583120,15.4137363,76.8951551
583121,15.6462472,76.9412601
583122,15.5515362,76.8951551
583123,15.1706256,76.6643728
583124,15.0221913,76.4794435
583125,14.6531412,76.0391909
583126,14.705057,76.5257007
583127,14.7713501,76.1088001
583128,14.8877827,76.5257007
583129,15.3188871,76.6528225
583130,14.8018439,76.6181655
583131,14.8084117,75.9695465
583132,15.3605333,76.583499
583133,20.593684,78.96288
583134,14.8226209,76.2015572
583135,14.8580283,76.4100267
583136,14.736947,76.2942507
583137,14.6659636,75.8766333
583138,20.593684,78.96288
583151,20.593684,78.96288
583152,15.1996795,76.7192221
583153,20.593684,78.96288
583154,20.593684,78.96288
583201,15.2346625,76.3984537
583202,20.593684,78.96288
583203,15.2650606,76.4273844
583210,20.593684,78.96288
583211,15.3019372,76.3753046
583212,15.0295677,76.2247366
583213,14.7541924,75.8301537
583214,15.0851746,76.01598
583215,15.2875464,76.514138
583216,14.8909435,75.8301537
583217,14.8395117,75.737149
583218,14.6539638,76.4331698
583219,14.9880208,75.9230976
583220,14.9539051,76.1088001
583221,15.28472,76.4678766
583222,15.1052541,76.3405733
583223,15.2080766,76.5257007
583224,15.1366771,76.1088001
583225,15.2479164,76.3347838
583226,15.2650999,75.9695465
583227,15.4264957,76.5372625
583228,15.3799635,76.3405733
583229,15.6265463,76.6181655
583230,15.5057996,76.1551866
583231,15.3515585,76.1609838
583232,15.4939356,75.9695465
583233,15.278502,76.3203091
583234,15.3423812,76.3810922
583235,15.4437238,76.4447397
583236,15.6313881,75.9695465
583237,15.5575193,76.247912
583238,15.3167315,76.0623979
583239,15.3115826,76.4389549
583267,20.593684,78.96288
583268,15.4752088,76.583499
583273,20.593684,78.96288
583274,20.593684,78.96288
583275,15.2180356,76.8836261
583276,15.1546616,76.9023601
583277,15.778007,76.1088001
583278,15.8328901,76.247912
583279,15.7743195,76.4100267
583280,15.8668342,75.8882508
583281,15.9096748,76.01598
583282,15.5009874,76.6297189
583283,15.566263,76.3868797
583284,20.593684,78.96288
583285,20.593684,78.96288
583286,20.593684,78.96288
583287,20.593684,78.96288
584101,16.2350965,77.3439283
584102,16.1835512,77.4472495
584103,16.1603977,77.3496708
584104,16.1263628,77.2635038
584110,20.593684,78.96288
584111,16.42967,76.9412601
584112,20.593684,78.96288
584113,16.3949802,77.1255055
584114,15.9547196,75.9887517
584115,16.1785881,76.6181655
584116,16.3286248,76.8028933
584117,20.593684,78.96288
584118,16.1207955,77.1715228
584119,20.593684,78.96288
584120,16.0736057,76.7798172
584121,20.593684,78.96288
584122,16.0805885,76.5257007
584123,15.9740641,77.0334179
584124,15.9454557,76.5719414
584125,15.9581756,76.4100267
584126,16.3892607,77.0334179
584127,16.1607348,76.3405733
584128,15.7701248,76.7105632
584129,16.1527919,76.9412601
584130,20.593684,78.96288
584131,20.593684,78.96288
584132,15.761517,76.5719414
584133,16.0884636,77.4013403
584134,16.3110607,77.2635038
584135,16.3221755,77.4472495
584136,16.2130938,77.1715228
584137,20.593684,78.96288
584138,15.9476709,76.7913558
584139,16.3198153,76.6643728
584140,15.9988759,77.4472495
584142,20.593684,78.96288
584143,15.8734997,76.8951551
584166,20.593684,78.96288
584167,15.6988449,76.860565
584169,20.593684,78.96288
584170,16.3723184,77.3209555
584201,20.593684,78.96288
584202,16.0368342,77.3094674
584203,16.0313173,77.2175223
585101,17.3298307,76.8634479
585102,17.3088971,76.9412601
585103,17.3429962,76.7567368
585104,17.4388057,76.8028933
585105,17.3267543,76.8389413
585106,17.2989156,76.8778612
585107,20.593684,78.96288
585201,16.771767,77.142764
585202,16.7186177,77.1255055
585209,20.593684,78.96288
585210,17.208837,77.3668965
585211,17.0427513,77.1255055
585212,17.1390985,76.4794435
585213,17.3336686,76.6181655
585214,16.8719277,77.355413
585215,16.4953554,76.5257007
585216,16.6338045,76.5257007
585217,17.3050461,76.2015572
585218,16.8949464,76.9873477
585219,16.2435635,76.3753046
585220,16.5642998,76.6990172
585221,16.5884336,77.2635038
585222,17.0979071,77.2635038
585223,16.7531797,76.9412601
585224,16.46708,76.8028933
585225,17.0338557,76.9873477
585226,17.8499881,77.4013403
585227,17.6609678,77.355413
585228,17.0741751,76.8951551
585229,17.1636715,76.9354979
585235,20.593684,78.96288
585236,17.4136732,76.4331698
585237,16.3479673,76.3868797
585263,20.593684,78.96288
585264,20.593684,78.96288
585265,17.1947366,76.6181655
585285,20.593684,78.96288
585286,20.593684,78.96288
585287,16.7796974,76.8144298
585289,20.593684,78.96288
585290,16.5043552,76.6643728
585291,16.3540013,76.4794435
585292,17.175393,77.2060241
585301,17.2500511,76.4100267
585302,17.5342794,76.5025742
585303,16.9785644,76.8490328
585304,16.5191285,76.8951551
585305,17.4896916,77.5848665
585306,17.5185746,77.3094674
585307,17.5274329,77.4472495
585308,17.160741,76.8028933
585309,16.6890639,76.6643728
585310,16.9787784,76.5025742
585311,17.4726808,76.6181655
585312,17.3209511,77.1255055
585313,17.5716946,77.0564464
585314,17.6921452,76.606611
585315,16.6309223,77.3898602
585316,17.5594141,76.8720961
585317,17.2281811,77.1255055
585318,17.013854,77.4013403
585319,16.7127982,77.0334179
585320,17.28933,77.355413
585321,16.73012,77.3094674
585322,17.457156,77.0794705
585323,16.617922,76.8144298
585324,17.3762875,77.2635038
585325,16.8678286,76.5719414
585326,18.2690458,77.4013403
585327,17.915498,76.9873477
585328,18.0705136,77.2175223
585329,17.780553,77.2290193
585330,17.7047585,77.1370115
585331,17.7791788,77.0334179
585352,20.593684,78.96288
585353,17.819417,77.1139984
585354,20.593684,78.96288
585355,16.5336192,77.1255055
585365,20.593684,78.96288
585366,20.593684,78.96288
585367,20.593684,78.96288
585401,17.9218144,77.5218127
585402,17.9926151,77.4472495
585403,17.8589172,77.5390127
585409,20.593684,78.96288
585410,20.593684,78.96288
585411,18.0643355,77.1255055
585412,17.6875846,77.2290193
585413,17.9835529,77.3094674
585414,17.8285666,77.2520101
585415,17.8563587,77.3209555
585416,18.0549768,76.9873477
585417,18.2101632,77.2175223
585418,17.890688,77.1370115
585419,17.7636091,76.8028933
585420,20.593684,78.96288
585421,18.1353386,77.4931403
585434,20.593684,78.96288
585435,20.593684,78.96288
585436,18.1371316,77.3439283
585437,17.7234336,76.8951551
585441,20.593684,78.96288
585442,20.593684,78.96288
585443,18.2504962,77.2979782
585444,18.0455304,77.3668965
586101,16.8630431,75.7429636
586102,16.7251233,75.8301537
586103,16.8659289,75.7022567
586104,16.9120254,75.7022567
586105,20.593684,78.96288
586106,20.593684,78.96288
586107,20.593684,78.96288
586108,16.6816424,75.7022567
586109,16.8137701,75.7182501
586110,20.593684,78.96288
586111,17.2457941,76.01598
586112,16.962177,75.9230976
586113,16.6561763,75.5043761
586114,16.9290846,75.4577775
586115,16.7872777,76.0623979
586116,16.4216831,76.1088001
586117,17.1369386,75.7836589
586118,16.6215556,76.3405733
586119,16.9523722,75.7836589
586120,16.750632,76.2015572
586121,16.5376728,75.7836589
586122,16.6329819,75.8301537
586123,16.958653,76.3753046
586124,16.2590118,76.2594981
586125,16.5707274,75.5975296
586126,20.593684,78.96288
586127,16.823783,75.9230976
586128,16.8922652,76.247912
586129,16.2406253,76.1551866
586130,16.7975926,75.5509602
586201,16.4059842,75.8766333
586202,17.0647137,76.2363248
586203,16.6704002,76.0391909
586204,17.2721147,75.737149
586205,17.3611186,75.6906241
586206,17.0834086,76.3405733
586207,17.3390485,75.8650148
586208,16.5630242,76.1551866
586209,17.1839399,75.9579358
586210,16.48521,75.6906241
586211,17.2268488,75.911483
586212,16.3848937,76.247912
586213,16.4122978,75.9695465
586214,16.5047156,76.317414
586215,17.0148212,76.01598
586216,16.4857322,75.8650148
586217,17.1598697,76.1088001
586245,20.593684,78.96288
587101,16.1772988,75.7255192
587102,16.2184668,75.6557206
587103,16.1495741,75.6557206
587104,20.593684,78.96288
587110,20.593684,78.96288
587111,16.0979606,75.911483
587112,16.0796295,75.9811564
587113,16.3711591,75.2128996
587114,15.8591192,75.7720328
587115,16.1760419,75.8766333
587116,16.3408084,75.5975296
587117,16.4262324,75.5043761
587118,16.1455503,76.1088001
587119,16.556538,75.2362381
587120,16.1238229,75.7836589
587121,16.3614306,75.3995089
587122,16.1868258,75.3645369
587123,20.593684,78.96288
587124,15.9953804,75.9230976
587125,16.0106706,76.1551866
587153,20.593684,78.96288
587154,15.9599949,76.2594981
587155,15.8877302,75.5160235
587156,20.593684,78.96288
587201,15.9094349,75.667356
587202,15.937216,75.911483
587203,16.0458,75.8185314
587204,16.1933239,75.4577775
587205,16.0807067,75.6557206
587206,16.0802174,75.4810786
587207,16.3108164,75.8301537
587301,16.5329169,75.3878525
587309,20.593684,78.96288
587310,20.593684,78.96288
587311,16.4489925,75.1778853
587312,16.3874161,75.1195107
587313,16.272038,75.2712393
587314,16.4775316,75.0961549
587315,16.4847705,75.0377502
587316,16.3532705,75.0435916
587328,20.593684,78.96288
587329,20.593684,78.96288
587330,16.6462011,75.3645369
587331,20.593684,78.96288
590001,15.8596329,74.508242
590002,15.8567051,74.5108974
590003,15.844216,74.5316807
590004,20.593684,78.96288
590005,15.7897905,74.528751
590006,15.8328845,74.4935913
590007,20.593684,78.96288
590008,15.8189099,74.4584245
590009,15.8517515,74.4979866
590010,15.9022306,74.505312
590011,15.8356973,74.512637
590013,20.593684,78.96288
590014,15.7506114,74.3822058
590015,15.8942303,74.5521869
590016,15.9380412,74.6049061
590017,15.8841733,74.5316807
590018,15.7824701,74.4672169
590019,15.8763289,74.5023819
590020,15.8204459,74.5580454
591101,16.0151135,74.7220017
591102,15.7843211,74.8507131
591103,15.8728972,74.651754
591104,15.6962421,74.8974925
591105,20.593684,78.96288
591106,15.5461155,74.7102958
591107,16.1489491,74.6751731
591108,15.8330262,74.4173877
591109,15.7709698,74.663464
591110,15.7189855,75.2245693
591111,15.8293365,75.0026972
591112,15.6340341,74.663464
591113,15.9259244,74.5170319
591114,16.0361951,75.1778853
591115,15.598339,74.8039205
591116,15.8162667,75.1428632
591117,15.8922666,75.0844757
591118,15.723368,74.7161489
591119,15.9281292,74.9442585
591120,15.5817415,74.5697617
591121,15.9181213,74.8039205
591122,16.0943167,74.7102958
591123,16.0033835,75.3645369
591124,15.8466712,74.6049061
591125,15.7882527,74.7454112
591126,15.7550269,75.0844757
591127,15.8691196,75.4111644
591128,15.9014965,74.4173877
591129,16.0475401,75.0143824
591130,16.0885718,75.2712393
591131,15.7130624,74.651754
591135,20.593684,78.96288
591136,16.2301861,75.1662121
591142,20.593684,78.96288
591143,15.950608,74.4642861
591146,20.593684,78.96288
591147,15.9236649,74.7220017
591151,20.593684,78.96288
591152,20.593684,78.96288
591153,15.698575,74.7688173
591155,20.593684,78.96288
591156,15.9768908,74.511172
591171,20.593684,78.96288
591172,20.593684,78.96288
591173,16.7014501,75.2537397
591201,16.4167319,74.5814773
591209,20.593684,78.96288
591210,20.593684,78.96288
591211,16.4501835,74.4173877
591212,16.8557702,75.0844757
591213,16.515392,74.6751731
591214,16.5242161,74.4877306
591215,16.5170962,74.3939339
591216,16.5929565,74.4877306
591217,16.5628416,74.8507131
591218,16.2083756,74.8624092
591219,16.5048168,74.4584245
591220,16.5238407,74.9442585
591221,16.1632129,74.5580454
591222,16.3619003,74.7688173
591223,16.6794477,74.7220017
591224,16.2911068,74.8974925
